Time,Object,Event
2798.6622285490403,ship.6,loaded 87 containers as cargo in Cologne
2799.0622285490404,ship.6,Ship has loaded 8 batteries from Cologne
2799.0622285490404,Cologne,Cologne has 163 batteries left.
2800.577172482515,ship.26,loaded 52 containers as cargo in Rotterdam
2800.677172482515,ship.26,Ship has loaded 2 batteries from Rotterdam
2800.677172482515,Rotterdam,Rotterdam has 100 batteries left.
2801.392212465192,ship.4,loaded 62 containers as cargo in Karlsruhe
2801.5182036080287,ship.8,loaded 71 containers as cargo in Antwerp
2801.6182036080286,ship.8,Ship has loaded 2 batteries from Antwerp
2801.6182036080286,Antwerp,Antwerp has 60 batteries left.
2802.242212465192,ship.4,Ship has loaded 17 batteries from Karlsruhe
2802.242212465192,Karlsruhe,Karlsruhe has 28 batteries left.
2804.789650702649,ship.17,loaded 63 containers as cargo in Amsterdam
2804.889650702649,ship.17,Ship has loaded 2 batteries from Amsterdam
2804.889650702649,Amsterdam,Amsterdam has 102 batteries left.
2808.7969884662043,ship.25,loaded 58 containers as cargo in Amsterdam
2809.5469884662043,ship.25,Ship has loaded 15 batteries from Amsterdam
2809.5469884662043,Amsterdam,Amsterdam has 93 batteries left.
2810.495390979366,ship.18,loaded 64 containers as cargo in Antwerp
2810.6453909793663,ship.18,Ship has loaded 3 batteries from Antwerp
2810.6453909793663,Antwerp,Antwerp has 74 batteries left.
2811.2771724825147,ship.26,loaded 58 containers as cargo in Amsterdam
2811.6943692407317,ship.5,loaded 88 containers as cargo in Liege
2812.2271724825146,ship.26,Ship has loaded 19 batteries from Amsterdam
2812.2271724825146,Amsterdam,Amsterdam has 74 batteries left.
2812.344369240732,ship.5,Ship has loaded 13 batteries from Liege
2812.344369240732,Liege,Liege has 51 batteries left.
2814.034870274695,ship.8,loaded 82 containers as cargo in Vlissingen
2814.234870274695,ship.8,Ship has loaded 4 batteries from Vlissingen
2814.234870274695,Vlissingen,Vlissingen has 137 batteries left.
2814.3455021716914,ship.24,loaded 88 containers as cargo in Sittard
2814.6455021716915,ship.24,Ship has loaded 6 batteries from Sittard
2814.6455021716915,Sittard,Sittard has 76 batteries left.
2814.878893835355,ship.19,loaded 52 containers as cargo in Louviere
2815.178893835355,ship.19,Ship has loaded 6 batteries from Louviere
2815.178893835355,Louviere,Louviere has 36 batteries left.
2815.2523037638457,Ludwigshafen,"Warning deactivated in Ludwigshafen, 36 batteries available"
2817.6189704305125,ship.10,loaded 82 containers as cargo in Ludwigshafen
2818.3689704305125,ship.10,Ship has loaded 15 batteries from Ludwigshafen
2818.3689704305125,Ludwigshafen,Ludwigshafen has 30 batteries left.
2819.3554586328028,ship.7,loaded 70 containers as cargo in Rotterdam
2820.2054586328027,ship.7,Ship has loaded 17 batteries from Rotterdam
2820.2054586328027,Rotterdam,Rotterdam has 118 batteries left.
2821.227570931354,ship.27,loaded 91 containers as cargo in Rotterdam
2822.027570931354,ship.27,Ship has loaded 16 batteries from Rotterdam
2822.027570931354,Rotterdam,Rotterdam has 103 batteries left.
2824.0287243126995,ship.18,loaded 54 containers as cargo in Rotterdam
2824.1787243126996,ship.18,Ship has loaded 3 batteries from Rotterdam
2824.1787243126996,Rotterdam,Rotterdam has 100 batteries left.
2824.430465156376,ship.1,loaded 69 containers as cargo in Antwerp
2824.5804651563762,ship.1,Ship has loaded 3 batteries from Antwerp
2824.5804651563762,Antwerp,Antwerp has 74 batteries left.
2827.86222854904,ship.6,loaded 97 containers as cargo in Amsterdam
2828.1622285490403,ship.6,Ship has loaded 6 batteries from Amsterdam
2828.1622285490403,Amsterdam,Amsterdam has 77 batteries left.
2833.1515369413614,ship.8,loaded 87 containers as cargo in Rotterdam
2833.2515369413613,ship.8,Ship has loaded 2 batteries from Rotterdam
2833.2515369413613,Rotterdam,Rotterdam has 104 batteries left.
2834.6830999849653,ship.9,loaded 81 containers as cargo in Antwerp
2834.8330999849654,ship.9,Ship has loaded 3 batteries from Antwerp
2834.8330999849654,Antwerp,Antwerp has 79 batteries left.
2836.778835505025,ship.24,loaded 86 containers as cargo in Amsterdam
2836.878835505025,ship.24,Ship has loaded 2 batteries from Amsterdam
2836.878835505025,Amsterdam,Amsterdam has 81 batteries left.
2836.962057646033,ship.18,loaded 52 containers as cargo in Antwerp
2837.262057646033,ship.18,Ship has loaded 6 batteries from Antwerp
2837.262057646033,Antwerp,Antwerp has 73 batteries left.
2839.3397815345347,ship.12,loaded 84 containers as cargo in Vlissingen
2839.5897815345347,ship.12,Ship has loaded 5 batteries from Vlissingen
2839.5897815345347,Vlissingen,Vlissingen has 137 batteries left.
2840.924729074894,ship.16,loaded 66 containers as cargo in Dordrecht
2840.974729074894,ship.16,Ship has loaded 1 batteries from Dordrecht
2840.974729074894,Dordrecht,Dordrecht has 51 batteries left.
2845.551536941361,ship.8,loaded 57 containers as cargo in Amsterdam
2845.901536941361,ship.8,Ship has loaded 7 batteries from Amsterdam
2845.901536941361,Amsterdam,Amsterdam has 76 batteries left.
2845.9515290450668,ship.28,loaded 66 containers as cargo in Rotterdam
2846.119489280757,ship.20,loaded 91 containers as cargo in Rotterdam
2846.319489280757,ship.20,Ship has loaded 4 batteries from Rotterdam
2846.319489280757,Rotterdam,Rotterdam has 105 batteries left.
2846.751529045067,ship.28,Ship has loaded 16 batteries from Rotterdam
2846.751529045067,Rotterdam,Rotterdam has 89 batteries left.
2850.1147326856917,ship.3,loaded 59 containers as cargo in Cologne
2850.258062408228,ship.16,loaded 92 containers as cargo in Rotterdam
2850.264732685692,ship.3,Ship has loaded 3 batteries from Cologne
2850.264732685692,Cologne,Cologne has 165 batteries left.
2850.408062408228,ship.16,Ship has loaded 3 batteries from Rotterdam
2850.408062408228,Rotterdam,Rotterdam has 86 batteries left.
2850.8622285490405,ship.6,loaded 75 containers as cargo in Duisburg
2851.1788355050253,ship.24,loaded 98 containers as cargo in Rotterdam
2851.2122285490404,ship.6,Ship has loaded 7 batteries from Duisburg
2851.2122285490404,Duisburg,Duisburg has 53 batteries left.
2851.9788355050255,ship.24,Ship has loaded 16 batteries from Rotterdam
2851.9788355050255,Rotterdam,Rotterdam has 70 batteries left.
2856.8453909793666,ship.18,loaded 51 containers as cargo in Amsterdam
2857.1453909793668,ship.18,Ship has loaded 6 batteries from Amsterdam
2857.1453909793668,Amsterdam,Amsterdam has 76 batteries left.
2859.539021619612,ship.23,loaded 67 containers as cargo in Duisburg
2859.939021619612,ship.23,Ship has loaded 8 batteries from Duisburg
2859.939021619612,Duisburg,Duisburg has 53 batteries left.
2860.0397815345345,ship.12,loaded 68 containers as cargo in Amsterdam
2860.2897815345345,ship.12,Ship has loaded 5 batteries from Amsterdam
2860.2897815345345,Amsterdam,Amsterdam has 71 batteries left.
2860.3151973015406,ship.13,loaded 62 containers as cargo in Antwerp
2860.7151973015407,ship.13,Ship has loaded 8 batteries from Antwerp
2860.7151973015407,Antwerp,Antwerp has 70 batteries left.
2861.964732685692,ship.3,loaded 56 containers as cargo in Duisburg
2862.364732685692,ship.3,Ship has loaded 8 batteries from Duisburg
2862.364732685692,Duisburg,Duisburg has 45 batteries left.
2864.585637097179,ship.10,loaded 58 containers as cargo in Amsterdam
2864.685637097179,ship.10,Ship has loaded 2 batteries from Amsterdam
2864.685637097179,Amsterdam,Amsterdam has 89 batteries left.
2865.4216325652656,ship.11,loaded 79 containers as cargo in Paris
2865.4913957415615,ship.16,loaded 60 containers as cargo in Antwerp
2865.6413957415616,ship.16,Ship has loaded 3 batteries from Antwerp
2865.6413957415616,Antwerp,Antwerp has 70 batteries left.
2866.1716325652656,ship.11,Ship has loaded 15 batteries from Paris
2866.1716325652656,Paris,Paris has 85 batteries left.
2866.472154982461,ship.14,loaded 73 containers as cargo in Rotterdam
2866.722154982461,ship.14,Ship has loaded 5 batteries from Rotterdam
2866.722154982461,Rotterdam,Rotterdam has 83 batteries left.
2868.043839149181,ship.26,loaded 98 containers as cargo in Strasbourg
2868.829430002227,ship.2,loaded 55 containers as cargo in Antwerp
2868.9438391491813,ship.26,Ship has loaded 18 batteries from Strasbourg
2868.9438391491813,Strasbourg,Strasbourg has 73 batteries left.
2868.979430002227,ship.2,Ship has loaded 3 batteries from Antwerp
2868.979430002227,Antwerp,Antwerp has 71 batteries left.
2869.1156958094593,ship.17,loaded 72 containers as cargo in Rotterdam
2869.2656958094594,ship.17,Ship has loaded 3 batteries from Rotterdam
2869.2656958094594,Rotterdam,Rotterdam has 82 batteries left.
2869.7182036080276,ship.8,loaded 87 containers as cargo in Liege
2870.5682036080275,ship.8,Ship has loaded 17 batteries from Liege
2870.5682036080275,Liege,Liege has 41 batteries left.
2872.059206556668,ship.29,loaded 63 containers as cargo in Rotterdam
2872.209206556668,ship.29,Ship has loaded 3 batteries from Rotterdam
2872.209206556668,Rotterdam,Rotterdam has 82 batteries left.
2875.0378250735534,ship.19,loaded 79 containers as cargo in Rotterdam
2875.6788952157067,ship.6,loaded 94 containers as cargo in Rotterdam
2875.828895215707,ship.6,Ship has loaded 3 batteries from Rotterdam
2875.828895215707,Rotterdam,Rotterdam has 110 batteries left.
2875.8378250735536,ship.19,Ship has loaded 16 batteries from Rotterdam
2875.8378250735536,Rotterdam,Rotterdam has 94 batteries left.
2876.8596556463544,ship.21,loaded 92 containers as cargo in Rotterdam
2876.9596556463543,ship.21,Ship has loaded 2 batteries from Rotterdam
2876.9596556463543,Rotterdam,Rotterdam has 92 batteries left.
2876.966767224361,ship.0,loaded 55 containers as cargo in Neuss
2877.316767224361,ship.0,Ship has loaded 7 batteries from Neuss
2877.316767224361,Neuss,Neuss has 66 batteries left.
2880.2580624082284,ship.16,loaded 84 containers as cargo in Louviere
2880.323114867868,ship.12,loaded 89 containers as cargo in Terneuzen
2880.5231148678677,ship.12,Ship has loaded 4 batteries from Terneuzen
2880.5231148678677,Terneuzen,Terneuzen has 66 batteries left.
2880.8580624082283,ship.16,Ship has loaded 12 batteries from Louviere
2880.8580624082283,Louviere,Louviere has 27 batteries left.
2882.4127633355606,ship.2,loaded 64 containers as cargo in Rotterdam
2882.5127633355605,ship.2,Ship has loaded 2 batteries from Rotterdam
2882.5127633355605,Rotterdam,Rotterdam has 93 batteries left.
2883.949029142793,ship.17,loaded 72 containers as cargo in Antwerp
2884.099029142793,ship.17,Ship has loaded 3 batteries from Antwerp
2884.099029142793,Antwerp,Antwerp has 71 batteries left.
2884.729389882212,ship.22,loaded 55 containers as cargo in Paris
2885.3793898822123,ship.22,Ship has loaded 13 batteries from Paris
2885.3793898822123,Paris,Paris has 86 batteries left.
2888.3147326856924,ship.3,loaded 55 containers as cargo in Antwerp
2888.5651973015406,ship.13,loaded 87 containers as cargo in Duisburg
2888.7147326856925,ship.3,Ship has loaded 8 batteries from Antwerp
2888.7147326856925,Antwerp,Antwerp has 71 batteries left.
2888.865197301541,ship.13,Ship has loaded 6 batteries from Duisburg
2888.865197301541,Duisburg,Duisburg has 48 batteries left.
2893.51276333556,ship.2,loaded 54 containers as cargo in Amsterdam
2893.8127633355602,ship.2,Ship has loaded 6 batteries from Amsterdam
2893.8127633355602,Amsterdam,Amsterdam has 85 batteries left.
2894.6348623784006,ship.28,loaded 89 containers as cargo in Paris
2894.78848901807,ship.1,loaded 64 containers as cargo in Louviere
2894.93848901807,ship.1,Ship has loaded 3 batteries from Louviere
2894.93848901807,Louviere,Louviere has 27 batteries left.
2895.434862378401,ship.28,Ship has loaded 16 batteries from Paris
2895.434862378401,Paris,Paris has 86 batteries left.
2896.084322020373,ship.15,loaded 59 containers as cargo in Rotterdam
2896.484322020373,ship.15,Ship has loaded 8 batteries from Rotterdam
2896.484322020373,Rotterdam,Rotterdam has 104 batteries left.
2899.8121688383594,ship.24,loaded 56 containers as cargo in Paris
2900.4621688383595,ship.24,Ship has loaded 13 batteries from Paris
2900.4621688383595,Paris,Paris has 89 batteries left.
2901.2296260082453,ship.9,loaded 96 containers as cargo in Rotterdam
2901.2667672243606,ship.0,loaded 73 containers as cargo in Moerdijk
2901.3667672243605,ship.0,Ship has loaded 2 batteries from Moerdijk
2901.3667672243605,Moerdijk,Moerdijk has 106 batteries left.
2901.5296260082455,ship.9,Ship has loaded 6 batteries from Rotterdam
2901.5296260082455,Rotterdam,Rotterdam has 98 batteries left.
2902.370674391249,ship.25,loaded 84 containers as cargo in Mannheim
2903.120674391249,ship.25,Ship has loaded 15 batteries from Mannheim
2903.120674391249,Mannheim,Mannheim has 65 batteries left.
2907.0540424793608,ship.7,loaded 69 containers as cargo in Karlsruhe
2907.3201791966385,ship.10,loaded 63 containers as cargo in Rotterdam
2907.4701791966386,ship.10,Ship has loaded 3 batteries from Rotterdam
2907.4701791966386,Rotterdam,Rotterdam has 117 batteries left.
2907.587852301849,ship.5,loaded 81 containers as cargo in Paris
2907.8814924029934,ship.4,loaded 54 containers as cargo in Rotterdam
2908.0040424793606,ship.7,Ship has loaded 19 batteries from Karlsruhe
2908.0040424793606,Karlsruhe,Karlsruhe has 21 batteries left.
2908.0040424793606,Karlsruhe,"Warning activated in Karlsruhe, only 21 batteries left!"
2908.3878523018493,ship.5,Ship has loaded 16 batteries from Paris
2908.3878523018493,Paris,Paris has 86 batteries left.
2908.6814924029936,ship.4,Ship has loaded 16 batteries from Rotterdam
2908.6814924029936,Rotterdam,Rotterdam has 103 batteries left.
2909.505726242775,ship.20,loaded 54 containers as cargo in Vlissingen
2909.848530634874,ship.13,loaded 52 containers as cargo in Dordrecht
2909.905726242775,ship.20,Ship has loaded 8 batteries from Vlissingen
2909.905726242775,Vlissingen,Vlissingen has 133 batteries left.
2909.948530634874,ship.13,Ship has loaded 2 batteries from Dordrecht
2909.948530634874,Dordrecht,Dordrecht has 57 batteries left.
2910.833433891027,ship.0,loaded 57 containers as cargo in Rotterdam
2911.5382992319323,ship.11,loaded 76 containers as cargo in Dordrecht
2911.6882992319324,ship.11,Ship has loaded 3 batteries from Dordrecht
2911.6882992319324,Dordrecht,Dordrecht has 54 batteries left.
2912.683433891027,ship.0,Ship has loaded 37 batteries from Rotterdam
2912.683433891027,Rotterdam,Rotterdam has 66 batteries left.
2914.4392721008753,ship.14,loaded 86 containers as cargo in Sittard
2914.639272100875,ship.14,Ship has loaded 4 batteries from Sittard
2914.639272100875,Sittard,Sittard has 77 batteries left.
2914.7960966688934,ship.2,loaded 77 containers as cargo in Antwerp
2914.9460966688935,ship.2,Ship has loaded 3 batteries from Antwerp
2914.9460966688935,Antwerp,Antwerp has 77 batteries left.
2915.6147326856926,ship.3,loaded 75 containers as cargo in Duisburg
2915.9647326856925,ship.3,Ship has loaded 7 batteries from Duisburg
2915.9647326856925,Duisburg,Duisburg has 49 batteries left.
2916.18943966545,ship.23,loaded 51 containers as cargo in Antwerp
2916.3394396654503,ship.23,Ship has loaded 3 batteries from Antwerp
2916.3394396654503,Antwerp,Antwerp has 74 batteries left.
2917.0512993706507,ship.29,loaded 91 containers as cargo in Antwerp
2917.2012993706508,ship.29,Ship has loaded 3 batteries from Antwerp
2917.2012993706508,Antwerp,Antwerp has 71 batteries left.
2919.4580624082278,ship.16,loaded 52 containers as cargo in Delfzijl
2919.8080624082277,ship.16,Ship has loaded 7 batteries from Delfzijl
2919.8080624082277,Delfzijl,Delfzijl has 31 batteries left.
2922.5035125299723,ship.10,loaded 88 containers as cargo in Antwerp
2922.6535125299724,ship.10,Ship has loaded 3 batteries from Antwerp
2922.6535125299724,Antwerp,Antwerp has 79 batteries left.
2923.271158406887,ship.19,loaded 67 containers as cargo in Paris
2924.071158406887,ship.19,Ship has loaded 16 batteries from Paris
2924.071158406887,Paris,Paris has 84 batteries left.
2925.6938391491813,ship.26,loaded 99 containers as cargo in Dordrecht
2925.7689443293366,ship.27,loaded 70 containers as cargo in Paris
2925.8438391491813,ship.26,Ship has loaded 3 batteries from Dordrecht
2925.8438391491813,Dordrecht,Dordrecht has 66 batteries left.
2926.012959341579,ship.9,loaded 97 containers as cargo in Louviere
2926.3129593415792,ship.9,Ship has loaded 6 batteries from Louviere
2926.3129593415792,Louviere,Louviere has 27 batteries left.
2926.4189443293367,ship.27,Ship has loaded 13 batteries from Paris
2926.4189443293367,Paris,Paris has 71 batteries left.
2930.579430002227,ship.2,loaded 86 containers as cargo in Rotterdam
2930.622772998784,ship.23,loaded 85 containers as cargo in Rotterdam
2930.679430002227,ship.2,Ship has loaded 2 batteries from Rotterdam
2930.679430002227,Rotterdam,Rotterdam has 71 batteries left.
2930.722772998784,ship.23,Ship has loaded 2 batteries from Rotterdam
2930.722772998784,Rotterdam,Rotterdam has 69 batteries left.
2932.328506512084,ship.21,loaded 86 containers as cargo in Amsterdam
2932.9346327039843,ship.29,loaded 74 containers as cargo in Rotterdam
2932.9846327039845,ship.29,Ship has loaded 1 batteries from Rotterdam
2932.9846327039845,Rotterdam,Rotterdam has 68 batteries left.
2933.178506512084,ship.21,Ship has loaded 17 batteries from Amsterdam
2933.178506512084,Amsterdam,Amsterdam has 70 batteries left.
2933.2352598536886,ship.6,loaded 87 containers as cargo in Antwerp
2933.535259853689,ship.6,Ship has loaded 6 batteries from Antwerp
2933.535259853689,Antwerp,Antwerp has 80 batteries left.
2933.655938767542,ship.14,loaded 93 containers as cargo in Antwerp
2933.755938767542,ship.14,Ship has loaded 2 batteries from Antwerp
2933.755938767542,Antwerp,Antwerp has 78 batteries left.
2936.889059576108,ship.20,loaded 63 containers as cargo in Duisburg
2937.339059576108,ship.20,Ship has loaded 9 batteries from Duisburg
2937.339059576108,Duisburg,Duisburg has 48 batteries left.
2937.686845863306,ship.10,loaded 63 containers as cargo in Rotterdam
2937.936845863306,ship.10,Ship has loaded 5 batteries from Rotterdam
2937.936845863306,Rotterdam,Rotterdam has 79 batteries left.
2938.6852770313267,ship.12,loaded 67 containers as cargo in Rotterdam
2938.895502171693,ship.24,loaded 65 containers as cargo in Antwerp
2939.045502171693,ship.24,Ship has loaded 3 batteries from Antwerp
2939.045502171693,Antwerp,Antwerp has 94 batteries left.
2939.4352770313267,ship.12,Ship has loaded 15 batteries from Rotterdam
2939.4352770313267,Rotterdam,Rotterdam has 64 batteries left.
2939.631399352359,ship.3,loaded 78 containers as cargo in Rotterdam
2939.781399352359,ship.3,Ship has loaded 3 batteries from Rotterdam
2939.781399352359,Rotterdam,Rotterdam has 61 batteries left.
2940.410505815848,ship.26,loaded 56 containers as cargo in Terneuzen
2940.660505815848,ship.26,Ship has loaded 5 batteries from Terneuzen
2940.660505815848,Terneuzen,Terneuzen has 64 batteries left.
2941.617966037318,ship.29,loaded 71 containers as cargo in Dordrecht
2941.6679660373184,ship.29,Ship has loaded 1 batteries from Dordrecht
2941.6679660373184,Dordrecht,Dordrecht has 75 batteries left.
2941.75821098643,ship.18,loaded 83 containers as cargo in Antwerp
2943.2727729987837,ship.23,loaded 64 containers as cargo in Amsterdam
2943.70821098643,ship.18,Ship has loaded 39 batteries from Antwerp
2943.70821098643,Antwerp,Antwerp has 55 batteries left.
2943.979430002227,ship.2,loaded 78 containers as cargo in Amsterdam
2944.079430002227,ship.2,Ship has loaded 2 batteries from Amsterdam
2944.079430002227,Amsterdam,Amsterdam has 72 batteries left.
2944.1227729987836,ship.23,Ship has loaded 17 batteries from Amsterdam
2944.1227729987836,Amsterdam,Amsterdam has 55 batteries left.
2944.2681957117343,ship.28,loaded 85 containers as cargo in Rotterdam
2944.618195711734,ship.28,Ship has loaded 7 batteries from Rotterdam
2944.618195711734,Rotterdam,Rotterdam has 77 batteries left.
2945.108062408228,ship.16,loaded 91 containers as cargo in Rotterdam
2945.258062408228,ship.16,Ship has loaded 3 batteries from Rotterdam
2945.258062408228,Rotterdam,Rotterdam has 74 batteries left.
2945.8726054342087,ship.14,loaded 50 containers as cargo in Dordrecht
2946.272605434209,ship.14,Ship has loaded 8 batteries from Dordrecht
2946.272605434209,Dordrecht,Dordrecht has 74 batteries left.
2949.0809916849917,ship.17,loaded 91 containers as cargo in Rotterdam
2949.2309916849917,ship.17,Ship has loaded 3 batteries from Rotterdam
2949.2309916849917,Rotterdam,Rotterdam has 81 batteries left.
2949.2462926749126,ship.9,loaded 65 containers as cargo in Rotterdam
2949.5962926749125,ship.9,Ship has loaded 7 batteries from Rotterdam
2949.5962926749125,Rotterdam,Rotterdam has 74 batteries left.
2950.201299370652,ship.29,loaded 72 containers as cargo in Rotterdam
2950.551299370652,ship.29,Ship has loaded 7 batteries from Rotterdam
2950.551299370652,Rotterdam,Rotterdam has 67 batteries left.
2950.678835505026,ship.24,loaded 50 containers as cargo in Moerdijk
2950.9788355050264,ship.24,Ship has loaded 6 batteries from Moerdijk
2950.9788355050264,Moerdijk,Moerdijk has 103 batteries left.
2952.4563989387293,ship.13,loaded 64 containers as cargo in Antwerp
2952.8563989387294,ship.13,Ship has loaded 8 batteries from Antwerp
2952.8563989387294,Antwerp,Antwerp has 52 batteries left.
2954.5147326856927,ship.3,loaded 67 containers as cargo in Antwerp
2955.0147326856927,ship.3,Ship has loaded 10 batteries from Antwerp
2955.0147326856927,Antwerp,Antwerp has 42 batteries left.
2955.668593187022,ship.6,loaded 67 containers as cargo in Amsterdam
2955.968593187022,ship.6,Ship has loaded 6 batteries from Amsterdam
2955.968593187022,Amsterdam,Amsterdam has 55 batteries left.
2956.171185635183,ship.5,loaded 72 containers as cargo in Rotterdam
2956.264825736327,ship.4,loaded 95 containers as cargo in Paris
2956.521185635183,ship.5,Ship has loaded 7 batteries from Rotterdam
2956.521185635183,Rotterdam,Rotterdam has 78 batteries left.
2956.603512529973,ship.10,loaded 80 containers as cargo in Brussels
2956.953512529973,ship.10,Ship has loaded 7 batteries from Brussels
2956.953512529973,Brussels,Brussels has 83 batteries left.
2956.9938391491814,ship.26,loaded 51 containers as cargo in Louviere
2957.0648257363273,ship.4,Ship has loaded 16 batteries from Paris
2957.0648257363273,Paris,Paris has 89 batteries left.
2957.1938391491813,ship.26,Ship has loaded 4 batteries from Louviere
2957.1938391491813,Louviere,Louviere has 28 batteries left.
2957.8794300022273,ship.2,loaded 96 containers as cargo in Rotterdam
2958.0294300022274,ship.2,Ship has loaded 3 batteries from Rotterdam
2958.0294300022274,Rotterdam,Rotterdam has 75 batteries left.
2961.6413957415616,ship.16,loaded 87 containers as cargo in Antwerp
2961.7913957415617,ship.16,Ship has loaded 3 batteries from Antwerp
2961.7913957415617,Antwerp,Antwerp has 45 batteries left.
2962.094545002138,Karlsruhe,"Warning deactivated in Karlsruhe, 47 batteries available"
2962.8861687171693,ship.1,loaded 76 containers as cargo in Antwerp
2963.2861687171694,ship.1,Ship has loaded 8 batteries from Antwerp
2963.2861687171694,Antwerp,Antwerp has 37 batteries left.
2964.1501005576933,ship.0,loaded 74 containers as cargo in Karlsruhe
2965.0643250183257,ship.17,loaded 76 containers as cargo in Antwerp
2965.100100557693,ship.0,Ship has loaded 19 batteries from Karlsruhe
2965.100100557693,Karlsruhe,Karlsruhe has 37 batteries left.
2965.214325018326,ship.17,Ship has loaded 3 batteries from Antwerp
2965.214325018326,Antwerp,Antwerp has 34 batteries left.
2966.45404247936,ship.7,loaded 97 containers as cargo in Vlissingen
2966.722392909441,ship.20,loaded 61 containers as cargo in Brussels
2966.786302992077,ship.11,loaded 79 containers as cargo in Amsterdam
2967.086302992077,ship.11,Ship has loaded 6 batteries from Amsterdam
2967.086302992077,Amsterdam,Amsterdam has 52 batteries left.
2967.35404247936,ship.7,Ship has loaded 18 batteries from Vlissingen
2967.35404247936,Vlissingen,Vlissingen has 134 batteries left.
2967.722392909441,ship.20,Ship has loaded 20 batteries from Brussels
2967.722392909441,Brussels,Brussels has 72 batteries left.
2968.873119685361,ship.8,loaded 63 containers as cargo in Mannheim
2969.623119685361,ship.8,Ship has loaded 15 batteries from Mannheim
2969.623119685361,Mannheim,Mannheim has 63 batteries left.
2972.505938767542,ship.14,loaded 92 containers as cargo in Cologne
2972.905938767542,ship.14,Ship has loaded 8 batteries from Cologne
2972.905938767542,Cologne,Cologne has 165 batteries left.
2974.260505815848,ship.26,loaded 97 containers as cargo in Liege
2974.560505815848,ship.26,Ship has loaded 6 batteries from Liege
2974.560505815848,Liege,Liege has 39 batteries left.
2975.7837018070322,ship.25,loaded 70 containers as cargo in Rotterdam
2975.9337018070323,ship.25,Ship has loaded 3 batteries from Rotterdam
2975.9337018070323,Rotterdam,Rotterdam has 87 batteries left.
2977.8519265203554,ship.6,loaded 82 containers as cargo in Antwerp
2978.0019265203555,ship.6,Ship has loaded 3 batteries from Antwerp
2978.0019265203555,Antwerp,Antwerp has 53 batteries left.
2978.5249339975994,ship.22,loaded 52 containers as cargo in Antwerp
2979.1749339975995,ship.22,Ship has loaded 13 batteries from Antwerp
2979.1749339975995,Antwerp,Antwerp has 40 batteries left.
2980.406398938729,ship.13,loaded 79 containers as cargo in Duisburg
2980.806398938729,ship.13,Ship has loaded 8 batteries from Duisburg
2980.806398938729,Duisburg,Duisburg has 48 batteries left.
2984.358869940805,ship.15,loaded 69 containers as cargo in Cologne
2984.758869940805,ship.15,Ship has loaded 8 batteries from Cologne
2984.758869940805,Cologne,Cologne has 165 batteries left.
2987.1852770313267,ship.12,loaded 93 containers as cargo in Ludwigshafen
2988.0352770313266,ship.12,Ship has loaded 17 batteries from Ludwigshafen
2988.0352770313266,Ludwigshafen,Ludwigshafen has 31 batteries left.
2991.03616871717,ship.1,loaded 71 containers as cargo in Duisburg
2991.33616871717,ship.1,Ship has loaded 6 batteries from Duisburg
2991.33616871717,Duisburg,Duisburg has 50 batteries left.
2994.085259853689,ship.6,loaded 90 containers as cargo in Rotterdam
2994.435259853689,ship.6,Ship has loaded 7 batteries from Rotterdam
2994.435259853689,Rotterdam,Rotterdam has 83 batteries left.
2998.627172482515,ship.26,loaded 81 containers as cargo in Rotterdam
2998.727172482515,ship.26,Ship has loaded 2 batteries from Rotterdam
2998.727172482515,Rotterdam,Rotterdam has 90 batteries left.
3000.341544319763,ship.18,loaded 52 containers as cargo in Karlsruhe
3001.191544319763,ship.18,Ship has loaded 17 batteries from Karlsruhe
3001.191544319763,Karlsruhe,Karlsruhe has 53 batteries left.
3001.5715926556804,ship.19,loaded 93 containers as cargo in Rotterdam
3001.6715926556803,ship.19,Ship has loaded 2 batteries from Rotterdam
3001.6715926556803,Rotterdam,Rotterdam has 88 batteries left.
3003.7216146293727,ship.27,loaded 51 containers as cargo in Antwerp
3003.8716146293727,ship.27,Ship has loaded 3 batteries from Antwerp
3003.8716146293727,Antwerp,Antwerp has 50 batteries left.
3007.110752684918,ship.24,loaded 67 containers as cargo in Duisburg
3007.4107526849184,ship.24,Ship has loaded 6 batteries from Duisburg
3007.4107526849184,Duisburg,Duisburg has 50 batteries left.
3011.327172482515,ship.26,loaded 69 containers as cargo in Amsterdam
3011.627172482515,ship.26,Ship has loaded 6 batteries from Amsterdam
3011.627172482515,Amsterdam,Amsterdam has 50 batteries left.
3012.8088699408054,ship.15,loaded 88 containers as cargo in Rotterdam
3013.1588699408053,ship.15,Ship has loaded 7 batteries from Rotterdam
3013.1588699408053,Rotterdam,Rotterdam has 102 batteries left.
3013.7397863520277,ship.8,loaded 51 containers as cargo in Amsterdam
3013.8397863520277,ship.8,Ship has loaded 2 batteries from Amsterdam
3013.8397863520277,Amsterdam,Amsterdam has 48 batteries left.
3014.1695020505035,ship.1,loaded 69 containers as cargo in Velsen
3014.2195020505037,ship.1,Ship has loaded 1 batteries from Velsen
3014.2195020505037,Velsen,Velsen has 151 batteries left.
3017.9049479627065,ship.27,loaded 80 containers as cargo in Rotterdam
3018.0049479627064,ship.27,Ship has loaded 2 batteries from Rotterdam
3018.0049479627064,Rotterdam,Rotterdam has 104 batteries left.
3018.0082673309325,ship.22,loaded 77 containers as cargo in Paris
3018.5019265203555,ship.6,loaded 71 containers as cargo in Duisburg
